Codename,Puzzle,Points
girlscouts-data-BabyCub,repeat-x,0
girlscouts-data-BabyCub,repeat-p,0
girlscouts-data-BabyCub,repeat-r,1
girlscouts-data-BabyCub,repeat-w,0
girlscouts-data-BabyCub,repeat-y,2
girlscouts-data-BabyCub,repeat-aa,0
girlscouts-data-BabyCub,doinorder-a,4
girlscouts-data-BabyCub,doinorder-f,0
girlscouts-data-BabyCub,doinorder-k,0
girlscouts-data-BabyCub,doinorder-n,0
girlscouts-data-BabyCub,doinorder-l,3
girlscouts-data-BabyCub,doinorder-o,12
girlscouts-data-BabyCub,doinorder-w,9
girlscouts-data-BabyCub,doinorder-g,0
girlscouts-data-BabyCub,doinorder-x,6
girlscouts-data-BabyCub,doinorder-p,0
girlscouts-data-BabyCub,doinorder-d,-4
girlscouts-data-BabyCub,doinorder-b,1
girlscouts-data-BabyCub,doinorder-q,0
girlscouts-data-BabyCub,doinorder-y,0
girlscouts-data-BabyCub,doinorder-m,1
girlscouts-data-BabyCub,doinorder-r,6
girlscouts-data-BabyCub,doinorder-t,0
girlscouts-data-BabyCub,doinorder-u,4
girlscouts-data-BabyCub,doinorder-j,0
girlscouts-data-BabyCub,doinorder-h,0
girlscouts-data-BrightSky,sequential-g,5
girlscouts-data-BrightSky,sequential-c,1
girlscouts-data-BrightSky,sequential-d,3
girlscouts-data-BrightSky,dotogether-b,0
girlscouts-data-BrightSky,dotogether-m,0
girlscouts-data-BrightSky,dotogether-a,0
girlscouts-data-BrightSky,dotogether-o,-1
girlscouts-data-BrightSky,dotogether-e,3
girlscouts-data-BrightSky,dotogether-c,0
girlscouts-data-BrightSky,dotogether-d,8
girlscouts-data-BrightSky,dotogether-l,6
girlscouts-data-BrightSky,dotogether-j,3
girlscouts-data-BrightSky,dotogether-f,7
girlscouts-data-BrightSky,dotogether-i,0
girlscouts-data-BrightSky,dotogether-k,6
girlscouts-data-BrightSky,dotogether-n,6
girlscouts-data-BrightSky,dotogether-g,0
girlscouts-data-BrightSky,dotogether-h,7
girlscouts-data-BrightSky,repeat-e,3
girlscouts-data-BrightSky,repeat-m,0
girlscouts-data-BrightSky,repeat-ee,0
girlscouts-data-BrightSky,repeat-a,0
girlscouts-data-BrightSky,repeat-g,5
girlscouts-data-BrightSky,repeat-b,5
girlscouts-data-BrightSky,repeat-dd,3
girlscouts-data-BrightSky,repeat-hh,2
girlscouts-data-BrightSky,repeat-c,6
girlscouts-data-BrightSky,repeat-cc,6
girlscouts-data-BrightSky,repeat-ii,4
girlscouts-data-BrightSky,repeat-gg,7
girlscouts-data-BrightSky,repeat-f,3
girlscouts-data-BrightSky,repeat-ff,0
girlscouts-data-BrightSky,repeat-i,6
girlscouts-data-BrightSky,repeat-o,0
girlscouts-data-BrightSky,repeat-w,1
girlscouts-data-BrightSky,repeat-l,5
girlscouts-data-BrightSky,repeat-n,0
girlscouts-data-BrightSky,repeat-q,0
girlscouts-data-BrightSky,repeat-q,0
girlscouts-data-BrightSky,repeat-y,6
girlscouts-data-BrightSky,repeat-r,0
girlscouts-data-BrightSky,repeat-p,9
girlscouts-data-BrightSky,repeat-z,1
girlscouts-data-BrightSky,repeat-j,0
girlscouts-data-BrightSky,repeat-x,0
girlscouts-data-BrightSky,repeat-aa,1
girlscouts-data-BrightSky,doinorder-n,0
girlscouts-data-BrightSky,doinorder-k,0
girlscouts-data-BrightSky,doinorder-a,7
girlscouts-data-BrightSky,doinorder-l,8
girlscouts-data-BrightSky,doinorder-w,13
girlscouts-data-BrightSky,doinorder-f,0
girlscouts-data-BrightSky,doinorder-b,2
girlscouts-data-BrightSky,doinorder-b,2
girlscouts-data-BrightSky,doinorder-b,2
girlscouts-data-BrightSky,doinorder-o,12
girlscouts-data-BrightSky,doinorder-d,0
girlscouts-data-BrightSky,doinorder-d,0
girlscouts-data-BrightSky,doinorder-d,0
girlscouts-data-BrightSky,doinorder-q,3
girlscouts-data-BrightSky,doinorder-x,3
girlscouts-data-BrightSky,doinorder-g,0
girlscouts-data-BrightSky,doinorder-y,5
girlscouts-data-BrightSky,doinorder-s,0
girlscouts-data-BrightSky,doinorder-r,0
girlscouts-data-BrightSky,doinorder-p,0
girlscouts-data-BrightSky,doinorder-z,0
girlscouts-data-BrightSky,doinorder-u,2
girlscouts-data-BrownBear,sequential-g,6
girlscouts-data-BrownBear,sequential-d,5
girlscouts-data-BrownBear,sequential-c,1
girlscouts-data-BrownBear,dotogether-n,5
girlscouts-data-BrownBear,dotogether-b,0
girlscouts-data-BrownBear,dotogether-m,4
girlscouts-data-BrownBear,dotogether-o,6
girlscouts-data-BrownBear,dotogether-e,4
girlscouts-data-BrownBear,dotogether-a,6
girlscouts-data-BrownBear,dotogether-d,4
girlscouts-data-BrownBear,dotogether-f,0
girlscouts-data-BrownBear,dotogether-c,2
girlscouts-data-BrownBear,dotogether-l,0
girlscouts-data-BrownBear,dotogether-i,1
girlscouts-data-BrownBear,dotogether-j,10
girlscouts-data-BrownBear,dotogether-g,9
girlscouts-data-BrownBear,dotogether-k,10
girlscouts-data-BrownBear,dotogether-h,7
girlscouts-data-BrownBear,repeat-e,4
girlscouts-data-BrownBear,repeat-m,6
girlscouts-data-BrownBear,repeat-f,5
girlscouts-data-BrownBear,repeat-gg,4
girlscouts-data-BrownBear,repeat-ee,0
girlscouts-data-BrownBear,repeat-a,0
girlscouts-data-BrownBear,repeat-b,10
girlscouts-data-BrownBear,repeat-cc,0
girlscouts-data-BrownBear,repeat-dd,3
girlscouts-data-BrownBear,repeat-hh,3
girlscouts-data-BrownBear,repeat-g,5
girlscouts-data-BrownBear,repeat-ii,5
girlscouts-data-BrownBear,repeat-c,8
girlscouts-data-BrownBear,repeat-ff,0
girlscouts-data-BrownBear,repeat-j,1
girlscouts-data-BrownBear,repeat-o,11
girlscouts-data-BrownBear,repeat-n,10
girlscouts-data-BrownBear,repeat-l,6
girlscouts-data-BrownBear,repeat-w,3
girlscouts-data-BrownBear,repeat-i,7
girlscouts-data-BrownBear,repeat-q,5
girlscouts-data-BrownBear,repeat-x,9
girlscouts-data-BrownBear,repeat-p,0
girlscouts-data-BrownBear,repeat-y,2
girlscouts-data-BrownBear,repeat-r,0
girlscouts-data-BrownBear,repeat-z,11
girlscouts-data-BrownBear,repeat-s,6
girlscouts-data-BrownBear,repeat-aa,1
girlscouts-data-BrownBear,doinorder-a,4
girlscouts-data-BrownBear,doinorder-f,9
girlscouts-data-BrownBear,doinorder-k,8
girlscouts-data-BrownBear,doinorder-l,8
girlscouts-data-BrownBear,doinorder-n,6
girlscouts-data-BrownBear,doinorder-b,12
girlscouts-data-BubbleRing,sequential-d,0
girlscouts-data-BubbleRing,sequential-c,2
girlscouts-data-BubbleRing,sequential-g,0
girlscouts-data-BubbleRing,dotogether-a,0
girlscouts-data-BubbleRing,dotogether-b,0
girlscouts-data-BubbleRing,dotogether-o,5
girlscouts-data-BubbleRing,dotogether-m,0
girlscouts-data-BubbleRing,dotogether-n,6
girlscouts-data-BubbleRing,dotogether-c,0
girlscouts-data-BubbleRing,dotogether-l,5
girlscouts-data-BubbleRing,dotogether-d,0
girlscouts-data-BubbleRing,dotogether-i,5
girlscouts-data-BubbleRing,dotogether-j,5
girlscouts-data-BubbleRing,dotogether-k,10
girlscouts-data-BubbleRing,dotogether-h,0
girlscouts-data-BubbleRing,repeat-e,0
girlscouts-data-BubbleRing,repeat-ee,0
girlscouts-data-BubbleRing,repeat-ee,0
girlscouts-data-BubbleRing,repeat-gg,0
girlscouts-data-BubbleRing,repeat-a,0
girlscouts-data-BubbleRing,repeat-m,7
girlscouts-data-BubbleRing,repeat-g,6
girlscouts-data-BubbleRing,repeat-dd,2
girlscouts-data-BubbleRing,repeat-hh,3
girlscouts-data-BubbleRing,repeat-c,5
girlscouts-data-BubbleRing,repeat-ff,0
girlscouts-data-BubbleRing,repeat-o,4
girlscouts-data-BubbleRing,repeat-n,0
girlscouts-data-BubbleRing,repeat-x,11
girlscouts-data-BubbleRing,repeat-l,0
girlscouts-data-BubbleRing,repeat-q,-1
girlscouts-data-BubbleRing,repeat-p,0
girlscouts-data-BubbleRing,repeat-r,10
girlscouts-data-BubbleRing,repeat-z,11
girlscouts-data-BubbleRing,repeat-aa,5
girlscouts-data-BubbleRing,doinorder-a,3
girlscouts-data-BubbleRing,doinorder-k,0
girlscouts-data-BubbleRing,doinorder-f,9
girlscouts-data-BubbleRing,doinorder-w,7
girlscouts-data-BubbleRing,doinorder-b,0
girlscouts-data-BubbleRing,doinorder-o,12
girlscouts-data-BubbleRing,doinorder-g,3
girlscouts-data-BubbleRing,doinorder-x,8
girlscouts-data-BubbleRing,doinorder-p,0
girlscouts-data-BubbleRing,doinorder-r,11
girlscouts-data-BubbleRing,doinorder-s,0
girlscouts-data-BubbleRing,doinorder-y,0
girlscouts-data-BubbleRing,doinorder-t,0
girlscouts-data-BubbleRing,doinorder-u,2
girlscouts-data-BubbleRing,doinorder-j,7
girlscouts-data-BubbleRing,doinorder-bb,1
girlscouts-data-BubbleRing,doinorder-cc,0
girlscouts-data-BubbleRing,doinorder-h,-2
girlscouts-data-BubbleRing,repeat-t,0
girlscouts-data-BubbleRing,repeat-u,0
girlscouts-data-BubbleRing,repeat-bb,0
girlscouts-data-BubbleRing,integrative-h,1
girlscouts-data-BubbleRing,integrative-i,0
girlscouts-data-BubbleRing,integrative-f,0
girlscouts-data-BubbleRing,integrative-c,0
girlscouts-data-BubbleRing,integrative-a,6
girlscouts-data-BubbleRing,integrative-d,0
girlscouts-data-BurningMagma,sequential-c,6
girlscouts-data-BurningMagma,sequential-g,0
girlscouts-data-BurningMagma,dotogether-a,5
girlscouts-data-BurningMagma,dotogether-b,0
girlscouts-data-BurningMagma,dotogether-m,0
girlscouts-data-BurningMagma,dotogether-n,0
girlscouts-data-BurningMagma,dotogether-e,-1
girlscouts-data-BurningMagma,dotogether-c,0
girlscouts-data-BurningMagma,dotogether-i,5
girlscouts-data-BurningMagma,dotogether-l,7
girlscouts-data-BurningMagma,dotogether-j,0
girlscouts-data-BurningMagma,dotogether-g,0
girlscouts-data-BurningMagma,dotogether-d,0
girlscouts-data-BurningMagma,dotogether-f,5
girlscouts-data-BurningMagma,sequential-d,1
girlscouts-data-BurningMagma,dotogether-k,10
girlscouts-data-BurningMagma,dotogether-h,0
girlscouts-data-BurningMagma,repeat-gg,0
girlscouts-data-BurningMagma,repeat-e,0
girlscouts-data-BurningMagma,repeat-m,0
girlscouts-data-BurningMagma,repeat-f,0
girlscouts-data-BurningMagma,repeat-ee,0
girlscouts-data-BurningMagma,repeat-g,0
girlscouts-data-BurningMagma,repeat-a,0
girlscouts-data-BurningMagma,repeat-b,7
girlscouts-data-BurningMagma,repeat-hh,3
girlscouts-data-BurningMagma,repeat-dd,8
girlscouts-data-BurningMagma,repeat-ii,5
girlscouts-data-BurningMagma,repeat-c,0
girlscouts-data-BurningMagma,repeat-ff,0
girlscouts-data-BurningMagma,repeat-o,0
girlscouts-data-BurningMagma,repeat-j,0
girlscouts-data-BurningMagma,repeat-w,-1
girlscouts-data-BurningMagma,repeat-l,6
girlscouts-data-BurningMagma,repeat-x,11
girlscouts-data-BurningMagma,repeat-q,0
girlscouts-data-BurningMagma,repeat-n,-1
girlscouts-data-BurningMagma,repeat-r,4
girlscouts-data-BurningMagma,repeat-z,11
girlscouts-data-BurningMagma,repeat-y,5
girlscouts-data-BurningMagma,repeat-s,4
girlscouts-data-BurningMagma,repeat-p,8
girlscouts-data-BurningMagma,repeat-i,0
girlscouts-data-BurningMagma,repeat-i,0
girlscouts-data-DreamWeaver,sequential-d,-1
girlscouts-data-DreamWeaver,sequential-g,7
girlscouts-data-DreamWeaver,dotogether-a,2
girlscouts-data-DreamWeaver,sequential-c,2
girlscouts-data-DreamWeaver,dotogether-m,4
girlscouts-data-DreamWeaver,dotogether-b,0
girlscouts-data-DreamWeaver,dotogether-e,8
girlscouts-data-DreamWeaver,dotogether-n,0
girlscouts-data-DreamWeaver,dotogether-c,3
girlscouts-data-DreamWeaver,dotogether-d,7
girlscouts-data-DreamWeaver,dotogether-l,0
girlscouts-data-DreamWeaver,dotogether-i,10
girlscouts-data-DreamWeaver,dotogether-f,7
girlscouts-data-DreamWeaver,dotogether-j,9
girlscouts-data-DreamWeaver,dotogether-h,12
girlscouts-data-DreamWeaver,repeat-ee,0
girlscouts-data-DreamWeaver,repeat-f,0
girlscouts-data-DreamWeaver,repeat-m,0
girlscouts-data-DreamWeaver,repeat-a,4
girlscouts-data-DreamWeaver,repeat-b,0
girlscouts-data-DreamWeaver,repeat-cc,0
girlscouts-data-DreamWeaver,repeat-e,6
girlscouts-data-DreamWeaver,repeat-g,2
girlscouts-data-DreamWeaver,repeat-ii,1
girlscouts-data-DreamWeaver,repeat-hh,5
girlscouts-data-DreamWeaver,repeat-c,9
girlscouts-data-DreamWeaver,repeat-c,9
girlscouts-data-DreamWeaver,repeat-gg,0
girlscouts-data-DreamWeaver,repeat-ff,4
girlscouts-data-DreamWeaver,repeat-i,0
girlscouts-data-DreamWeaver,repeat-j,0
girlscouts-data-DreamWeaver,repeat-o,10
girlscouts-data-DreamWeaver,repeat-n,10
girlscouts-data-DreamWeaver,repeat-x,11
girlscouts-data-DreamWeaver,repeat-q,5
girlscouts-data-DreamWeaver,repeat-w,0
girlscouts-data-DreamWeaver,repeat-l,1
girlscouts-data-DreamWeaver,repeat-p,8
girlscouts-data-DreamWeaver,repeat-z,11
girlscouts-data-DreamWeaver,repeat-s,12
girlscouts-data-DreamWeaver,repeat-aa,2
girlscouts-data-DreamWeaver,doinorder-l,9
girlscouts-data-DreamWeaver,doinorder-a,3
girlscouts-data-DreamWeaver,doinorder-k,0
girlscouts-data-DreamWeaver,doinorder-f,9
girlscouts-data-DreamWeaver,doinorder-b,0
girlscouts-data-DreamWeaver,doinorder-w,5
girlscouts-data-DreamWeaver,doinorder-g,0
girlscouts-data-DreamWeaver,doinorder-n,2
girlscouts-data-DreamWeaver,doinorder-d,0
girlscouts-data-DreamWeaver,doinorder-p,7
girlscouts-data-DreamWeaver,doinorder-q,7
girlscouts-data-DreamWeaver,doinorder-y,0
girlscouts-data-DreamWeaver,doinorder-s,6
girlscouts-data-DreamWeaver,doinorder-x,3
girlscouts-data-FireFairy,sequential-d,6
girlscouts-data-FireFairy,sequential-c,5
girlscouts-data-FireFairy,sequential-g,1
girlscouts-data-FireFairy,dotogether-a,0
girlscouts-data-FireFairy,dotogether-n,0
girlscouts-data-FireFairy,dotogether-b,0
girlscouts-data-FireFairy,dotogether-m,4
girlscouts-data-FireFairy,dotogether-d,7
girlscouts-data-FireFairy,dotogether-o,1
girlscouts-data-FireFairy,dotogether-e,9
girlscouts-data-FireFairy,dotogether-c,0
girlscouts-data-FireFairy,dotogether-f,2
girlscouts-data-FireFairy,dotogether-l,0
girlscouts-data-FireFairy,dotogether-i,0
girlscouts-data-FireFairy,dotogether-g,9
girlscouts-data-FireFairy,dotogether-k,10
girlscouts-data-FireFairy,dotogether-h,-3
girlscouts-data-FireFairy,repeat-gg,0
girlscouts-data-FireFairy,repeat-ee,0
girlscouts-data-FireFairy,repeat-e,0
girlscouts-data-FireFairy,repeat-m,0
girlscouts-data-FireFairy,repeat-f,0
girlscouts-data-FireFairy,repeat-b,9
girlscouts-data-FireFairy,repeat-g,0
girlscouts-data-FireFairy,repeat-a,3
girlscouts-data-FireFairy,repeat-cc,0
girlscouts-data-FireFairy,repeat-dd,0
girlscouts-data-FireFairy,repeat-hh,2
girlscouts-data-FireFairy,repeat-ii,0
girlscouts-data-FireFairy,repeat-c,6
girlscouts-data-FireFairy,repeat-ff,0
girlscouts-data-FireFairy,doinorder-a,8
girlscouts-data-FireFairy,doinorder-k,0
girlscouts-data-FireFairy,doinorder-l,8
girlscouts-data-FireFairy,doinorder-f,0
girlscouts-data-FireFairy,doinorder-n,0
girlscouts-data-FireFairy,doinorder-w,7
girlscouts-data-FireFairy,doinorder-o,12
girlscouts-data-FireFairy,doinorder-g,3
girlscouts-data-FireFairy,doinorder-b,7
girlscouts-data-FireFairy,doinorder-x,10
girlscouts-data-FireFairy,doinorder-d,7
girlscouts-data-FireFairy,doinorder-p,3
girlscouts-data-FireFairy,doinorder-q,4
girlscouts-data-FireFairy,doinorder-r,0
girlscouts-data-FireFairy,doinorder-s,0
girlscouts-data-FireFairy,doinorder-y,10
girlscouts-data-FireFairy,doinorder-j,11
girlscouts-data-FireFairy,doinorder-bb,3
girlscouts-data-FireFairy,doinorder-v,5
girlscouts-data-FireFairy,doinorder-h,9
girlscouts-data-FireFairy,doinorder-e,0
girlscouts-data-FireFairy,doinorder-cc,5
girlscouts-data-FireFairy,repeat-bb,7
girlscouts-data-JumpingBean,sequential-d,5
girlscouts-data-JumpingBean,sequential-d,5
girlscouts-data-JumpingBean,sequential-g,5
girlscouts-data-JumpingBean,dotogether-a,0
girlscouts-data-JumpingBean,dotogether-a,0
girlscouts-data-JumpingBean,sequential-c,6
girlscouts-data-JumpingBean,dotogether-m,0
girlscouts-data-JumpingBean,dotogether-o,1
girlscouts-data-JumpingBean,dotogether-b,6
girlscouts-data-JumpingBean,dotogether-n,0
girlscouts-data-JumpingBean,dotogether-c,0
girlscouts-data-JumpingBean,dotogether-e,3
girlscouts-data-JumpingBean,dotogether-d,3
girlscouts-data-JumpingBean,dotogether-l,5
girlscouts-data-JumpingBean,dotogether-i,6
girlscouts-data-JumpingBean,dotogether-i,6
girlscouts-data-JumpingBean,dotogether-f,0
girlscouts-data-JumpingBean,dotogether-g,9
girlscouts-data-JumpingBean,dotogether-k,9
girlscouts-data-JumpingBean,dotogether-j,10
girlscouts-data-JumpingBean,dotogether-j,10
girlscouts-data-JumpingBean,dotogether-h,4
girlscouts-data-JumpingBean,repeat-ee,0
girlscouts-data-JumpingBean,repeat-ee,0
girlscouts-data-JumpingBean,repeat-ee,0
girlscouts-data-JumpingBean,repeat-gg,7
girlscouts-data-JumpingBean,repeat-f,5
girlscouts-data-JumpingBean,repeat-f,5
girlscouts-data-JumpingBean,repeat-f,5
girlscouts-data-JumpingBean,repeat-m,0
girlscouts-data-JumpingBean,repeat-e,4
girlscouts-data-JumpingBean,repeat-g,0
girlscouts-data-JumpingBean,repeat-b,5
girlscouts-data-JumpingBean,repeat-b,5
girlscouts-data-JumpingBean,repeat-a,3
girlscouts-data-JumpingBean,repeat-cc,0
girlscouts-data-JumpingBean,repeat-dd,7
girlscouts-data-JumpingBean,repeat-hh,3
girlscouts-data-JumpingBean,repeat-c,8
girlscouts-data-JumpingBean,repeat-ii,4
girlscouts-data-JumpingBean,repeat-ii,4
girlscouts-data-JumpingBean,repeat-ii,4
girlscouts-data-JumpingBean,repeat-ff,0
girlscouts-data-JumpingBean,repeat-o,9
girlscouts-data-JumpingBean,repeat-i,0
girlscouts-data-JumpingBean,repeat-j,5
girlscouts-data-JumpingBean,repeat-j,5
girlscouts-data-JumpingBean,repeat-n,5
girlscouts-data-JumpingBean,repeat-l,4
girlscouts-data-JumpingBean,repeat-w,0
girlscouts-data-JumpingBean,repeat-w,0
girlscouts-data-JumpingBean,repeat-w,0
girlscouts-data-JumpingBean,repeat-w,0
girlscouts-data-JumpingBean,repeat-w,0
girlscouts-data-JumpingBean,repeat-q,0
girlscouts-data-JumpingBean,repeat-q,0
girlscouts-data-JumpingBean,repeat-q,0
girlscouts-data-JumpingBean,repeat-x,6
girlscouts-data-JumpingBean,repeat-p,7
girlscouts-data-JumpingBean,repeat-p,7
girlscouts-data-JumpingBean,repeat-r,5
girlscouts-data-JumpingBean,repeat-r,5
girlscouts-data-JumpingBean,repeat-r,5
girlscouts-data-JumpingBean,repeat-s,12
girlscouts-data-JumpingBean,repeat-s,12
girlscouts-data-JumpingBean,repeat-s,12
girlscouts-data-JumpingBean,repeat-aa,6
girlscouts-data-JumpingBean,doinorder-a,0
girlscouts-data-JumpingBean,doinorder-a,0
girlscouts-data-JumpingBean,doinorder-f,0
girlscouts-data-JumpingBean,doinorder-f,0
girlscouts-data-JumpingBean,doinorder-f,0
girlscouts-data-JumpingBean,doinorder-f,0
girlscouts-data-JumpingBean,doinorder-k,0
girlscouts-data-JumpingBean,doinorder-k,0
girlscouts-data-JumpingBean,doinorder-k,0
girlscouts-data-JumpingBean,doinorder-w,8
girlscouts-data-JumpingBean,doinorder-w,8
girlscouts-data-JumpingBean,doinorder-w,8
girlscouts-data-JumpingBean,doinorder-w,8
girlscouts-data-JumpingBean,doinorder-b,7
girlscouts-data-JumpingBean,doinorder-b,7
girlscouts-data-JumpingBean,doinorder-v,0
girlscouts-data-LittleTeacup,sequential-g,7
girlscouts-data-LittleTeacup,sequential-d,7
girlscouts-data-LittleTeacup,sequential-c,4
girlscouts-data-LittleTeacup,dotogether-b,0
girlscouts-data-LittleTeacup,dotogether-m,7
girlscouts-data-LittleTeacup,dotogether-n,6
girlscouts-data-LittleTeacup,dotogether-e,5
girlscouts-data-LittleTeacup,dotogether-c,-1
girlscouts-data-LittleTeacup,dotogether-d,4
girlscouts-data-LittleTeacup,dotogether-i,10
girlscouts-data-LittleTeacup,dotogether-k,0
girlscouts-data-LittleTeacup,dotogether-l,1
girlscouts-data-LittleTeacup,dotogether-f,-2
girlscouts-data-LittleTeacup,dotogether-h,5
girlscouts-data-LittleTeacup,repeat-ee,3
girlscouts-data-LittleTeacup,repeat-gg,4
girlscouts-data-LittleTeacup,repeat-a,4
girlscouts-data-LittleTeacup,repeat-e,0
girlscouts-data-LittleTeacup,repeat-f,2
girlscouts-data-LittleTeacup,repeat-g,3
girlscouts-data-LittleTeacup,repeat-b,9
girlscouts-data-LittleTeacup,repeat-c,4
girlscouts-data-LittleTeacup,repeat-hh,3
girlscouts-data-LittleTeacup,repeat-ii,2
girlscouts-data-LittleTeacup,repeat-ff,-1
girlscouts-data-LittleTeacup,repeat-i,0
girlscouts-data-LittleTeacup,repeat-n,2
girlscouts-data-LittleTeacup,repeat-j,0
girlscouts-data-LittleTeacup,repeat-x,8
girlscouts-data-LittleTeacup,repeat-o,7
girlscouts-data-LittleTeacup,repeat-q,6
girlscouts-data-LittleTeacup,repeat-y,5
girlscouts-data-LittleTeacup,repeat-r,0
girlscouts-data-LittleTeacup,repeat-w,0
girlscouts-data-LittleTeacup,repeat-s,6
girlscouts-data-MagicPotion,sequential-g,0
girlscouts-data-MagicPotion,dotogether-b,0
girlscouts-data-MagicPotion,dotogether-o,0
girlscouts-data-MagicPotion,dotogether-m,4
girlscouts-data-MagicPotion,dotogether-n,0
girlscouts-data-MagicPotion,dotogether-a,0
girlscouts-data-MagicPotion,dotogether-e,0
girlscouts-data-MagicPotion,dotogether-l,0
girlscouts-data-MagicPotion,dotogether-f,0
girlscouts-data-MagicPotion,dotogether-i,6
girlscouts-data-MagicPotion,dotogether-j,0
girlscouts-data-MagicPotion,dotogether-k,10
girlscouts-data-MagicPotion,dotogether-h,4
girlscouts-data-MagicPotion,repeat-gg,0
girlscouts-data-MagicPotion,repeat-e,6
girlscouts-data-MagicPotion,repeat-m,0
girlscouts-data-MagicPotion,repeat-f,0
girlscouts-data-MagicPotion,repeat-b,5
girlscouts-data-MagicPotion,repeat-dd,0
girlscouts-data-MagicPotion,repeat-cc,0
girlscouts-data-MagicPotion,repeat-hh,7
girlscouts-data-MagicPotion,repeat-c,8
girlscouts-data-MagicPotion,repeat-ff,0
girlscouts-data-MagicPotion,repeat-j,6
girlscouts-data-MagicPotion,repeat-n,4
girlscouts-data-MagicPotion,repeat-l,2
girlscouts-data-MagicPotion,repeat-x,8
girlscouts-data-MagicPotion,repeat-q,0
girlscouts-data-MagicPotion,repeat-p,9
girlscouts-data-MagicPotion,repeat-r,3
girlscouts-data-MagicPotion,repeat-z,11
girlscouts-data-MagicPotion,repeat-aa,6
girlscouts-data-MagicPotion,doinorder-a,9
girlscouts-data-MagicPotion,doinorder-k,0
girlscouts-data-MagicPotion,doinorder-f,9
girlscouts-data-MagicPotion,doinorder-w,0
girlscouts-data-MagicPotion,doinorder-b,6
girlscouts-data-MagicPotion,doinorder-o,0
girlscouts-data-MagicPotion,doinorder-g,3
girlscouts-data-MagicPotion,doinorder-x,10
girlscouts-data-MagicPotion,doinorder-q,5
girlscouts-data-MagicPotion,doinorder-r,3
girlscouts-data-MagicPotion,doinorder-s,0
girlscouts-data-MagicPotion,doinorder-y,0
girlscouts-data-MagicPotion,doinorder-m,2
girlscouts-data-MagicPotion,doinorder-u,0
girlscouts-data-MagicPotion,doinorder-v,0
girlscouts-data-MagicPotion,doinorder-bb,0
girlscouts-data-MagicPotion,doinorder-e,0
girlscouts-data-MagicPotion,doinorder-cc,0
girlscouts-data-MagicPotion,repeat-t,6
girlscouts-data-MagicPotion,repeat-u,1
girlscouts-data-MagicPotion,repeat-bb,12
girlscouts-data-MagicPotion,integrative-e,0
girlscouts-data-MagicPotion,integrative-i,0
girlscouts-data-MagicPotion,integrative-j,0
girlscouts-data-MagicPotion,integrative-h,12
girlscouts-data-MagicPotion,integrative-f,0
girlscouts-data-MagicPotion,integrative-g,-2
girlscouts-data-MagicPotion,integrative-a,2
girlscouts-data-MagicPotion,integrative-d,0
girlscouts-data-MoonStone,sequential-g,6
girlscouts-data-MoonStone,dotogether-b,0
girlscouts-data-MoonStone,dotogether-o,0
girlscouts-data-MoonStone,dotogether-m,0
girlscouts-data-MoonStone,dotogether-n,0
girlscouts-data-MoonStone,dotogether-a,0
girlscouts-data-MoonStone,dotogether-e,5
girlscouts-data-MoonStone,dotogether-l,0
girlscouts-data-MoonStone,dotogether-f,4
girlscouts-data-MoonStone,dotogether-i,-2
girlscouts-data-MoonStone,dotogether-c,0
girlscouts-data-MoonStone,dotogether-k,5
girlscouts-data-MoonStone,dotogether-g,8
girlscouts-data-MoonStone,dotogether-h,4
girlscouts-data-MoonStone,repeat-gg,0
girlscouts-data-MoonStone,repeat-e,0
girlscouts-data-MoonStone,repeat-m,0
girlscouts-data-MoonStone,repeat-a,0
girlscouts-data-MoonStone,repeat-g,0
girlscouts-data-MoonStone,repeat-dd,5
girlscouts-data-MoonStone,repeat-cc,4
girlscouts-data-MoonStone,repeat-hh,-1
girlscouts-data-MoonStone,repeat-ff,0
girlscouts-data-MoonStone,repeat-i,0
girlscouts-data-MoonStone,repeat-o,6
girlscouts-data-MoonStone,repeat-j,4
girlscouts-data-MoonStone,repeat-n,4
girlscouts-data-MoonStone,repeat-x,12
girlscouts-data-MoonStone,repeat-w,0
girlscouts-data-MoonStone,repeat-l,0
girlscouts-data-MoonStone,repeat-q,1
girlscouts-data-MoonStone,repeat-y,0
girlscouts-data-MoonStone,doinorder-n,6
girlscouts-data-MoonStone,doinorder-f,0
girlscouts-data-MoonStone,doinorder-k,0
girlscouts-data-MoonStone,doinorder-g,0
girlscouts-data-MoonStone,doinorder-b,6
girlscouts-data-MoonStone,doinorder-o,0
girlscouts-data-MoonStone,doinorder-w,8
girlscouts-data-MoonStone,doinorder-x,7
girlscouts-data-MoonStone,doinorder-d,7
girlscouts-data-MoonStone,doinorder-r,4
girlscouts-data-MoonStone,doinorder-s,1
girlscouts-data-MoonStone,doinorder-y,0
girlscouts-data-MoonStone,doinorder-t,9
girlscouts-data-MoonStone,doinorder-u,0
girlscouts-data-MoonStone,doinorder-j,0
girlscouts-data-MoonStone,doinorder-bb,4
girlscouts-data-MoonStone,doinorder-cc,11
girlscouts-data-MoonStone,doinorder-h,12
girlscouts-data-MoonStone,repeat-t,10
girlscouts-data-MoonStone,repeat-u,0
girlscouts-data-MoonStone,repeat-bb,9
girlscouts-data-MoonStone,integrative-h,4
girlscouts-data-MoonStone,integrative-i,0
girlscouts-data-MoonStone,integrative-f,0
girlscouts-data-MoonStone,integrative-c,7
girlscouts-data-MoonStone,integrative-a,4
